NOME DA ESTAÇÃO;DATA;CHUVA;VAZAO
58974000;21/06/1950;SD;674,4194
58974000;22/06/1950;SD;669,1421
58974000;23/06/1950;SD;658,6125
58974000;24/06/1950;SD;653,3605
58974000;25/06/1950;SD;653,3605
58974000;26/06/1950;SD;637,6555
58974000;27/06/1950;SD;642,8819
58974000;28/06/1950;SD;627,2286
58974000;29/06/1950;SD;642,8819
58974000;30/06/1950;SD;642,8819
58974000;01/07/1950;SD;637,6555
58974000;02/07/1950;SD;642,8819
58974000;03/07/1950;SD;606,4798
58974000;04/07/1950;SD;632,4377
58974000;05/07/1950;SD;632,4377
58974000;06/07/1950;SD;632,4377
58974000;07/07/1950;SD;632,4377
58974000;08/07/1950;SD;627,2286
58974000;09/07/1950;SD;642,8819
58974000;10/07/1950;SD;601,3147
58974000;11/07/1950;SD;591,0115
58974000;12/07/1950;SD;596,1586
58974000;13/07/1950;SD;591,0115
58974000;14/07/1950;SD;596,1586
58974000;15/07/1950;SD;591,0115
58974000;16/07/1950;SD;611,6538
58974000;17/07/1950;SD;596,1586
58974000;18/07/1950;SD;519,9227
58974000;19/07/1950;SD;580,7444
58974000;20/07/1950;SD;585,8734
58974000;21/07/1950;SD;591,0115
58974000;22/07/1950;SD;585,8734
58974000;23/07/1950;SD;580,7444
58974000;24/07/1950;SD;570,5138
58974000;25/07/1950;SD;524,9388
58974000;26/07/1950;SD;560,3201
58974000;27/07/1950;SD;540,0451
58974000;28/07/1950;SD;540,0451
58974000;29/07/1950;SD;540,0451
58974000;30/07/1950;SD;550,1638
58974000;31/07/1950;SD;550,1638
58974000;01/08/1950;SD;499,9563
58974000;02/08/1950;SD;504,933
58974000;03/08/1950;SD;524,9388
58974000;04/08/1950;SD;514,9163
58974000;05/08/1950;SD;519,9227
58974000;06/08/1950;SD;514,9163
58974000;07/08/1950;SD;519,9227
58974000;08/08/1950;SD;499,9563
58974000;09/08/1950;SD;494,9895
58974000;10/08/1950;SD;490,0327
58974000;11/08/1950;SD;490,0327
58974000;12/08/1950;SD;494,9895
58974000;13/08/1950;SD;490,0327
58974000;14/08/1950;SD;499,9563
58974000;15/08/1950;SD;470,3074
58974000;16/08/1950;SD;480,1496
58974000;17/08/1950;SD;470,3074
58974000;18/08/1950;SD;470,3074
58974000;19/08/1950;SD;475,2234
58974000;20/08/1950;SD;475,2234
58974000;21/08/1950;SD;475,2234
58974000;22/08/1950;SD;441,0314
58974000;23/08/1950;SD;450,7478
58974000;24/08/1950;SD;450,7478
58974000;25/08/1950;SD;450,7478
58974000;26/08/1950;SD;460,5066
58974000;27/08/1950;SD;445,8842
58974000;28/08/1950;SD;445,8842
58974000;29/08/1950;SD;431,3581
58974000;30/08/1950;SD;369,5716
58974000;31/08/1950;SD;426,5377
58974000;01/09/1950;SD;407,3668
58974000;02/09/1950;SD;416,93
58974000;03/09/1950;SD;416,93
58974000;04/09/1950;SD;397,8487
58974000;05/09/1950;SD;364,9001
58974000;06/09/1950;SD;402,602
58974000;07/09/1950;SD;378,9504
58974000;08/09/1950;SD;360,2406
58974000;09/09/1950;SD;388,3763
58974000;10/09/1950;SD;369,5716
58974000;11/09/1950;SD;383,6575
58974000;12/09/1950;SD;346,3354
58974000;13/09/1950;SD;364,9001
58974000;14/09/1950;SD;364,9001
58974000;15/09/1950;SD;378,9504
58974000;16/09/1950;SD;393,1068
58974000;17/09/1950;SD;412,1428
58974000;18/09/1950;SD;397,8487
58974000;19/09/1950;SD;355,5933
58974000;20/09/1950;SD;393,1068
58974000;21/09/1950;SD;364,9001
58974000;22/09/1950;SD;337,1273
58974000;23/09/1950;SD;355,5933
58974000;24/09/1950;SD;383,6575
58974000;25/09/1950;SD;393,1068
58974000;26/09/1950;SD;341,7251
58974000;27/09/1950;SD;436,1893
58974000;28/09/1950;SD;485,0861
58974000;29/09/1950;SD;509,9197
58974000;30/09/1950;SD;494,9895
58974000;01/10/1950;SD;465,4018
58974000;02/10/1950;SD;431,3581
58974000;03/10/1950;SD;369,5716
58974000;04/10/1950;SD;455,6219
58974000;05/10/1950;SD;445,8842
58974000;06/10/1950;SD;509,9197
58974000;07/10/1950;SD;490,0327
58974000;08/10/1950;SD;460,5066
58974000;09/10/1950;SD;402,602
58974000;10/10/1950;SD;402,602
58974000;11/10/1950;SD;421,7283
58974000;12/10/1950;SD;412,1428
58974000;13/10/1950;SD;412,1428
58974000;14/10/1950;SD;412,1428
58974000;15/10/1950;SD;426,5377
58974000;16/10/1950;SD;470,3074
58974000;17/10/1950;SD;460,5066
58974000;18/10/1950;SD;535,0001
58974000;19/10/1950;SD;524,9388
58974000;20/10/1950;SD;499,9563
58974000;21/10/1950;SD;509,9197
58974000;22/10/1950;SD;627,2286
58974000;23/10/1950;SD;738,3884
58974000;24/10/1950;SD;792,5692
58974000;25/10/1950;SD;674,4194
58974000;26/10/1950;SD;616,8366
58974000;27/10/1950;SD;770,8041
58974000;28/10/1950;SD;897,5784
58974000;29/10/1950;SD;759,9676
58974000;30/10/1950;SD;648,1169
58974000;31/10/1950;SD;545,0997
58974000;01/11/1950;SD;499,9563
58974000;02/11/1950;SD;470,3074
58974000;03/11/1950;SD;514,9163
58974000;04/11/1950;SD;550,1638
58974000;05/11/1950;SD;519,9227
58974000;06/11/1950;SD;529,9646
58974000;07/11/1950;SD;441,0314
58974000;08/11/1950;SD;475,2234
58974000;09/11/1950;SD;560,3201
58974000;10/11/1950;SD;632,4377
58974000;11/11/1950;SD;749,1623
58974000;12/11/1950;SD;1010,8605
58974000;13/11/1950;SD;931,2763
58974000;14/11/1950;SD;858,585
58974000;15/11/1950;SD;700,9307
58974000;16/11/1950;SD;642,8819
58974000;17/11/1950;SD;606,4798
58974000;18/11/1950;SD;596,1586
58974000;19/11/1950;SD;669,1421
58974000;20/11/1950;SD;1185,6565
58974000;21/11/1950;SD;2207,2295
58974000;22/11/1950;SD;2253,815
58974000;23/11/1950;SD;2104,4978
58974000;24/11/1950;SD;1844,4984
58974000;25/11/1950;SD;1692,1453
58974000;26/11/1950;SD;1604,42
58974000;27/11/1950;SD;1371,9233
58974000;28/11/1950;SD;1245,1403
58974000;29/11/1950;SD;1287,1248
58974000;30/11/1950;SD;1299,1716
58974000;01/12/1950;SD;1221,2762
58974000;02/12/1950;SD;1185,6565
58974000;03/12/1950;SD;1115,0653
58974000;04/12/1950;SD;1097,5554
58974000;05/12/1950;SD;1056,9187
58974000;06/12/1950;SD;970,9038
58974000;07/12/1950;SD;942,5644
58974000;08/12/1950;SD;1428,1674
58974000;09/12/1950;SD;1928,928
58974000;10/12/1950;SD;1961,1633
58974000;11/12/1950;SD;1633,3568
58974000;12/12/1950;SD;1293,1453
58974000;13/12/1950;SD;1144,372
58974000;14/12/1950;SD;1074,2965
58974000;15/12/1950;SD;1126,7695
58974000;16/12/1950;SD;1464,273
58974000;17/12/1950;SD;2397,019
58974000;18/12/1950;SD;2495,3828
58974000;19/12/1950;SD;2253,815
58974000;20/12/1950;SD;1982,8284
58974000;21/12/1950;SD;2037,6045
58974000;22/12/1950;SD;2026,579
58974000;23/12/1950;SD;1844,4984
58974000;24/12/1950;SD;1594,842
58974000;25/12/1950;SD;1384,1259
58974000;26/12/1950;SD;1269,097
58974000;27/12/1950;SD;1197,5061
58974000;28/12/1950;SD;1138,4983
58974000;29/12/1950;SD;1085,9135
58974000;30/12/1950;SD;1039,5984
58974000;31/12/1950;SD;993,6964
58974000;01/01/1951;SD;942,5644
58974000;02/01/1951;SD;897,5784
58974000;03/01/1951;SD;914,396
58974000;04/01/1951;SD;914,396
58974000;05/01/1951;SD;953,8798
58974000;06/01/1951;SD;982,2867
58974000;07/01/1951;SD;953,8798
58974000;08/01/1951;SD;886,4018
58974000;09/01/1951;SD;993,6964
58974000;10/01/1951;SD;1455,1968
58974000;11/01/1951;SD;1594,842
58974000;12/01/1951;SD;1803,1147
58974000;13/01/1951;SD;2348,7075
58974000;14/01/1951;SD;2596,0813
58974000;15/01/1951;SD;2348,7075
58974000;16/01/1951;SD;1961,1633
58974000;17/01/1951;SD;1782,6298
58974000;18/01/1951;SD;1834,1007
58974000;19/01/1951;SD;2324,7686
58974000;20/01/1951;SD;2583,3657
58974000;21/01/1951;SD;2277,3225
58974000;22/01/1951;SD;2026,579
58974000;23/01/1951;SD;1907,612
58974000;24/01/1951;SD;2172,6655
58974000;25/01/1951;SD;2004,6335
58974000;26/01/1951;SD;2184,1514
58974000;27/01/1951;SD;1939,6382
58974000;28/01/1951;SD;1762,2823
58974000;29/01/1951;SD;1510,1523
58974000;30/01/1951;SD;1473,3823
58974000;31/01/1951;SD;1473,3823
58974000;01/02/1951;SD;1428,1674
58974000;02/02/1951;SD;1341,513
58974000;03/02/1951;SD;1311,2411
58974000;04/02/1951;SD;1287,1248
58974000;05/02/1951;SD;1263,0992
58974000;06/02/1951;SD;1269,097
58974000;07/02/1951;SD;1197,5061
58974000;08/02/1951;SD;1144,372
58974000;09/02/1951;SD;1239,1656
58974000;10/02/1951;SD;1538,0804
58974000;11/02/1951;SD;1928,928
58974000;12/02/1951;SD;2037,6045
58974000;13/02/1951;SD;2004,6335
58974000;14/02/1951;SD;1865,3976
58974000;15/02/1951;SD;1652,8173
58974000;16/02/1951;SD;1692,1453
58974000;17/02/1951;SD;1782,6298
58974000;18/02/1951;SD;1752,1602
58974000;19/02/1951;SD;1692,1453
58974000;20/02/1951;SD;1993,7134
58974000;21/02/1951;SD;2558,045
58974000;22/02/1951;SD;2596,0813
58974000;23/02/1951;SD;2336,7202
58974000;24/02/1951;SD;2048,6653
58974000;25/02/1951;SD;2384,887
58974000;26/02/1951;SD;2372,791
58974000;27/02/1951;SD;2127,0786
58974000;28/02/1951;SD;1897,0063
58974000;01/03/1951;SD;1692,1453
58974000;02/03/1951;SD;1712,0135
58974000;03/03/1951;SD;1742,0721
58974000;04/03/1951;SD;1547,4568
58974000;05/03/1951;SD;1392,5907
58974000;06/03/1951;SD;1446,1539
58974000;07/03/1951;SD;1652,8173
58974000;08/03/1951;SD;1803,1147
58974000;09/03/1951;SD;1886,4354
58974000;10/03/1951;SD;1950,3833
58974000;11/03/1951;SD;1865,3976
58974000;12/03/1951;SD;1844,4984
58974000;13/03/1951;SD;1742,0721
58974000;14/03/1951;SD;1732,0186
58974000;15/03/1951;SD;2015,5887
58974000;16/03/1951;SD;1939,6382
58974000;17/03/1951;SD;1854,9307
58974000;18/03/1951;SD;1813,4089
58974000;19/03/1951;SD;2026,579
58974000;20/03/1951;SD;1897,0063
58974000;21/03/1951;SD;2104,4978
58974000;22/03/1951;SD;2172,6655
58974000;23/03/1951;SD;1993,7134
58974000;24/03/1951;SD;1712,0135
58974000;25/03/1951;SD;1939,6382
58974000;26/03/1951;SD;3022,5469
58974000;27/03/1951;SD;3050,4734
58974000;28/03/1951;SD;3008,6401
58974000;29/03/1951;SD;3008,6401
58974000;30/03/1951;SD;3192,3787
58974000;31/03/1951;SD;3293,9773
58974000;01/04/1951;SD;2858,1487
58974000;02/04/1951;SD;2409,1875
58974000;03/04/1951;SD;2104,4978
58974000;04/04/1951;SD;1897,0063
58974000;05/04/1951;SD;1834,1007
58974000;06/04/1951;SD;1993,7134
58974000;07/04/1951;SD;1993,7134
58974000;08/04/1951;SD;1844,4984
58974000;09/04/1951;SD;1844,4984
58974000;10/04/1951;SD;1928,928
58974000;11/04/1951;SD;1721,999
58974000;12/04/1951;SD;1614,0319
58974000;13/04/1951;SD;1500,9099
58974000;14/04/1951;SD;1428,1674
58974000;15/04/1951;SD;1371,9233
58974000;16/04/1951;SD;1428,1674
58974000;17/04/1951;SD;1482,5249
58974000;18/04/1951;SD;1410,3131
58974000;19/04/1951;SD;1347,584
58974000;20/04/1951;SD;1341,513
58974000;21/04/1951;SD;1329,3875
58974000;22/04/1951;SD;1287,1248
58974000;23/04/1951;SD;1227,2335
58974000;24/04/1951;SD;1197,5061
58974000;25/04/1951;SD;1185,6565
58974000;26/04/1951;SD;1162,029
58974000;27/04/1951;SD;1138,4983
58974000;28/04/1951;SD;1126,7695
58974000;29/04/1951;SD;1120,9143
58974000;30/04/1951;SD;1120,9143
58974000;01/05/1951;SD;1103,3857
58974000;02/05/1951;SD;1120,9143
58974000;03/05/1951;SD;1126,7695
58974000;04/05/1951;SD;1103,3857
58974000;05/05/1951;SD;1103,3857
58974000;06/05/1951;SD;1156,1373
58974000;07/05/1951;SD;1091,7313
58974000;08/05/1951;SD;1045,3654
58974000;09/05/1951;SD;1016,5951
58974000;10/05/1951;SD;1010,8605
58974000;11/05/1951;SD;999,4112
58974000;12/05/1951;SD;987,9882
58974000;13/05/1951;SD;970,9038
58974000;14/05/1951;SD;942,5644
58974000;15/05/1951;SD;948,2187
58974000;16/05/1951;SD;931,2763
58974000;17/05/1951;SD;925,6426
58974000;18/05/1951;SD;914,396
58974000;19/05/1951;SD;897,5784
58974000;20/05/1951;SD;880,8241
58974000;21/05/1951;SD;858,585
58974000;22/05/1951;SD;864,134
58974000;23/05/1951;SD;853,0432
58974000;24/05/1951;SD;858,585
58974000;25/05/1951;SD;836,4616
58974000;26/05/1951;SD;825,4438
58974000;27/05/1951;SD;853,0432
58974000;28/05/1951;SD;808,9728
58974000;29/05/1951;SD;825,4438
58974000;30/05/1951;SD;803,4974
58974000;31/05/1951;SD;803,4974
58974000;01/06/1951;SD;803,4974
58974000;02/06/1951;SD;803,4974
58974000;03/06/1951;SD;798,0295
58974000;04/06/1951;SD;787,1164
58974000;05/06/1951;SD;776,2338
58974000;06/06/1951;SD;781,6713
58974000;07/06/1951;SD;765,382
58974000;08/06/1951;SD;759,9676
58974000;09/06/1951;SD;765,382
58974000;10/06/1951;SD;776,2338
58974000;11/06/1951;SD;781,6713
58974000;12/06/1951;SD;798,0295
58974000;13/06/1951;SD;814,4557
58974000;14/06/1951;SD;808,9728
58974000;15/06/1951;SD;787,1164
58974000;16/06/1951;SD;770,8041
58974000;17/06/1951;SD;754,5611
58974000;18/06/1951;SD;749,1623
58974000;19/06/1951;SD;733,0133
58974000;20/06/1951;SD;733,0133
58974000;21/06/1951;SD;738,3884
58974000;22/06/1951;SD;733,0133
58974000;23/06/1951;SD;738,3884
58974000;24/06/1951;SD;733,0133
58974000;25/06/1951;SD;733,0133
58974000;26/06/1951;SD;727,6461
58974000;27/06/1951;SD;700,9307
58974000;28/06/1951;SD;727,6461
58974000;29/06/1951;SD;711,5927
58974000;30/06/1951;SD;727,6461
58974000;01/07/1951;SD;700,9307
58974000;02/07/1951;SD;674,4194
58974000;03/07/1951;SD;653,3605
58974000;04/07/1951;SD;658,6125
58974000;05/07/1951;SD;663,8731
58974000;06/07/1951;SD;679,7051
58974000;07/07/1951;SD;690,3015
58974000;08/07/1951;SD;711,5927
58974000;09/07/1951;SD;700,9307
58974000;10/07/1951;SD;653,3605
58974000;11/07/1951;SD;658,6125
58974000;12/07/1951;SD;658,6125
58974000;13/07/1951;SD;658,6125
58974000;14/07/1951;SD;663,8731
58974000;15/07/1951;SD;669,1421
58974000;16/07/1951;SD;653,3605
58974000;17/07/1951;SD;658,6125
58974000;18/07/1951;SD;632,4377
58974000;19/07/1951;SD;637,6555
58974000;20/07/1951;SD;632,4377
58974000;21/07/1951;SD;632,4377
58974000;22/07/1951;SD;627,2286
58974000;23/07/1951;SD;632,4377
58974000;24/07/1951;SD;575,6245
58974000;25/07/1951;SD;596,1586
58974000;26/07/1951;SD;601,3147
58974000;27/07/1951;SD;596,1586
58974000;28/07/1951;SD;601,3147
58974000;29/07/1951;SD;606,4798
58974000;30/07/1951;SD;616,8366
58974000;31/07/1951;SD;565,4123
58974000;01/08/1951;SD;575,6245
58974000;02/08/1951;SD;596,1586
58974000;03/08/1951;SD;596,1586
58974000;04/08/1951;SD;591,0115
58974000;05/08/1951;SD;591,0115
58974000;06/08/1951;SD;585,8734
58974000;07/08/1951;SD;565,4123
58974000;08/08/1951;SD;580,7444
58974000;09/08/1951;SD;627,2286
58974000;10/08/1951;SD;616,8366
58974000;11/08/1951;SD;606,4798
58974000;12/08/1951;SD;606,4798
58974000;13/08/1951;SD;606,4798
58974000;14/08/1951;SD;560,3201
58974000;15/08/1951;SD;580,7444
58974000;16/08/1951;SD;570,5138
58974000;17/08/1951;SD;565,4123
58974000;18/08/1951;SD;565,4123
58974000;19/08/1951;SD;550,1638
58974000;20/08/1951;SD;560,3201
58974000;21/08/1951;SD;540,0451
58974000;22/08/1951;SD;535,0001
58974000;23/08/1951;SD;529,9646
58974000;24/08/1951;SD;535,0001
58974000;25/08/1951;SD;535,0001
58974000;26/08/1951;SD;550,1638
58974000;27/08/1951;SD;565,4123
58974000;28/08/1951;SD;514,9163
58974000;29/08/1951;SD;529,9646
58974000;30/08/1951;SD;529,9646
58974000;31/08/1951;SD;529,9646
58974000;01/09/1951;SD;529,9646
58974000;02/09/1951;SD;529,9646
58974000;03/09/1951;SD;565,4123
58974000;04/09/1951;SD;499,9563
58974000;05/09/1951;SD;540,0451
58974000;06/09/1951;SD;535,0001
58974000;07/09/1951;SD;514,9163
58974000;08/09/1951;SD;504,933
58974000;09/09/1951;SD;480,1496
58974000;10/09/1951;SD;509,9197
58974000;11/09/1951;SD;450,7478
58974000;12/09/1951;SD;509,9197
58974000;13/09/1951;SD;490,0327
58974000;14/09/1951;SD;480,1496
58974000;15/09/1951;SD;509,9197
58974000;16/09/1951;SD;460,5066
58974000;17/09/1951;SD;465,4018
58974000;18/09/1951;SD;412,1428
58974000;19/09/1951;SD;455,6219
58974000;20/09/1951;SD;441,0314
58974000;21/09/1951;SD;441,0314
58974000;22/09/1951;SD;450,7478
58974000;23/09/1951;SD;450,7478
58974000;24/09/1951;SD;450,7478
58974000;25/09/1951;SD;431,3581
58974000;26/09/1951;SD;455,6219
58974000;27/09/1951;SD;445,8842
58974000;28/09/1951;SD;441,0314
58974000;29/09/1951;SD;441,0314
58974000;30/09/1951;SD;426,5377
58974000;01/10/1951;SD;445,8842
58974000;02/10/1951;SD;412,1428
58974000;03/10/1951;SD;485,0861
58974000;04/10/1951;SD;480,1496
58974000;05/10/1951;SD;485,0861
58974000;06/10/1951;SD;485,0861
58974000;07/10/1951;SD;460,5066
58974000;08/10/1951;SD;441,0314
58974000;09/10/1951;SD;378,9504
58974000;10/10/1951;SD;441,0314
58974000;11/10/1951;SD;397,8487
58974000;12/10/1951;SD;402,602
58974000;13/10/1951;SD;402,602
58974000;14/10/1951;SD;393,1068
58974000;15/10/1951;SD;397,8487
58974000;16/10/1951;SD;378,9504
58974000;17/10/1951;SD;426,5377
58974000;18/10/1951;SD;402,602
58974000;19/10/1951;SD;426,5377
58974000;20/10/1951;SD;450,7478
58974000;21/10/1951;SD;475,2234
58974000;22/10/1951;SD;499,9563
58974000;23/10/1951;SD;540,0451
58974000;24/10/1951;SD;560,3201
58974000;25/10/1951;SD;550,1638
58974000;26/10/1951;SD;555,2373
58974000;27/10/1951;SD;504,933
58974000;28/10/1951;SD;485,0861
58974000;29/10/1951;SD;514,9163
58974000;30/10/1951;SD;460,5066
58974000;31/10/1951;SD;490,0327
58974000;01/11/1951;SD;490,0327
58974000;02/11/1951;SD;499,9563
58974000;03/11/1951;SD;504,933
58974000;04/11/1951;SD;465,4018
58974000;05/11/1951;SD;480,1496
58974000;06/11/1951;SD;431,3581
58974000;07/11/1951;SD;455,6219
58974000;08/11/1951;SD;431,3581
58974000;09/11/1951;SD;421,7283
58974000;10/11/1951;SD;412,1428
58974000;11/11/1951;SD;388,3763
58974000;12/11/1951;SD;393,1068
58974000;13/11/1951;SD;332,5421
58974000;14/11/1951;SD;374,2551
58974000;15/11/1951;SD;364,9001
58974000;16/11/1951;SD;364,9001
58974000;17/11/1951;SD;305,302
58974000;18/11/1951;SD;350,9582
58974000;19/11/1951;SD;332,5421
58974000;20/11/1951;SD;269,7371
58974000;21/11/1951;SD;337,1273
58974000;22/11/1951;SD;360,2406
58974000;23/11/1951;SD;332,5421
58974000;24/11/1951;SD;355,5933
58974000;25/11/1951;SD;360,2406
58974000;26/11/1951;SD;397,8487
58974000;27/11/1951;SD;337,1273
58974000;28/11/1951;SD;441,0314
58974000;29/11/1951;SD;555,2373
58974000;30/11/1951;SD;738,3884
58974000;01/12/1951;SD;770,8041
58974000;02/12/1951;SD;808,9728
58974000;03/12/1951;SD;706,2576
58974000;04/12/1951;SD;695,612
58974000;05/12/1951;SD;738,3884
58974000;06/12/1951;SD;836,4616
58974000;07/12/1951;SD;825,4438
58974000;08/12/1951;SD;674,4194
58974000;09/12/1951;SD;679,7051
58974000;10/12/1951;SD;684,9992
58974000;11/12/1951;SD;776,2338
58974000;12/12/1951;SD;749,1623
58974000;13/12/1951;SD;853,0432
58974000;14/12/1951;SD;987,9882
58974000;15/12/1951;SD;936,9169
58974000;16/12/1951;SD;819,946
58974000;17/12/1951;SD;679,7051
58974000;18/12/1951;SD;674,4194
58974000;19/12/1951;SD;743,7714
58974000;20/12/1951;SD;787,1164
58974000;21/12/1951;SD;690,3015
58974000;22/12/1951;SD;601,3147
58974000;23/12/1951;SD;591,0115
58974000;24/12/1951;SD;585,8734
58974000;25/12/1951;SD;836,4616
58974000;26/12/1951;SD;1293,1453
58974000;27/12/1951;SD;1281,1097
58974000;28/12/1951;SD;1221,2762
58974000;29/12/1951;SD;1144,372
58974000;30/12/1951;SD;1051,1389
58974000;31/12/1951;SD;1115,0653
58974000;01/01/1952;SD;1371,9233
58974000;02/01/1952;SD;1365,8303
58974000;03/01/1952;SD;1371,9233
58974000;04/01/1952;SD;1335,4475
58974000;05/01/1952;SD;1209,3794
58974000;06/01/1952;SD;1097,5554
58974000;07/01/1952;SD;1056,9187
58974000;08/01/1952;SD;1039,5984
58974000;09/01/1952;SD;1045,3654
58974000;10/01/1952;SD;1215,325
58974000;11/01/1952;SD;1263,0992
58974000;12/01/1952;SD;1156,1373
58974000;13/01/1952;SD;1051,1389
58974000;14/01/1952;SD;1144,372
58974000;15/01/1952;SD;1410,3131
58974000;16/01/1952;SD;1854,9307
58974000;17/01/1952;SD;2149,801
58974000;18/01/1952;SD;2898,7417
58974000;19/01/1952;SD;3412,3894
58974000;20/01/1952;SD;3279,3486
58974000;21/01/1952;SD;2520,338
58974000;22/01/1952;SD;1875,899
58974000;23/01/1952;SD;1500,9099
58974000;24/01/1952;SD;1353,6606
58974000;25/01/1952;SD;1672,4132
58974000;26/01/1952;SD;2520,338
58974000;27/01/1952;SD;3149,4084
58974000;28/01/1952;SD;3412,3894
58974000;29/01/1952;SD;3036,4912
58974000;30/01/1952;SD;2470,5737
58974000;31/01/1952;SD;2104,4978
58974000;01/02/1952;SD;1823,7375
58974000;02/02/1952;SD;1682,2623
58974000;03/02/1952;SD;1897,0063
58974000;04/02/1952;SD;2372,791
58974000;05/02/1952;SD;3192,3787
58974000;06/02/1952;SD;3206,7783
58974000;07/02/1952;SD;2764,7378
58974000;08/02/1952;SD;2885,1733
58974000;09/02/1952;SD;3036,4912
58974000;10/02/1952;SD;2791,2405
58974000;11/02/1952;SD;2495,3828
58974000;12/02/1952;SD;2230,4507
58974000;13/02/1952;SD;2242,115
58974000;14/02/1952;SD;2751,5422
58974000;15/02/1952;SD;3192,3787
58974000;16/02/1952;SD;3442,1526
58974000;17/02/1952;SD;2898,7417
58974000;18/02/1952;SD;2570,687
58974000;19/02/1952;SD;2277,3225
58974000;20/02/1952;SD;2004,6335
58974000;21/02/1952;SD;1928,928
58974000;22/02/1952;SD;1918,2526
58974000;23/02/1952;SD;1834,1007
58974000;24/02/1952;SD;1762,2823
58974000;25/02/1952;SD;1803,1147
58974000;26/02/1952;SD;1865,3976
58974000;27/02/1952;SD;2507,8423
58974000;28/02/1952;SD;2277,3225
58974000;29/02/1952;SD;2230,4507
58974000;01/03/1952;SD;2520,338
58974000;02/03/1952;SD;3008,6401
58974000;03/03/1952;SD;3149,4084
58974000;04/03/1952;SD;3022,5469
58974000;05/03/1952;SD;2912,3477
58974000;06/03/1952;SD;2885,1733
58974000;07/03/1952;SD;2831,2737
58974000;08/03/1952;SD;2673,1472
58974000;09/03/1952;SD;2433,633
58974000;10/03/1952;SD;2218,8223
58974000;11/03/1952;SD;2115,7705
58974000;12/03/1952;SD;2277,3225
58974000;13/03/1952;SD;2421,392
58974000;14/03/1952;SD;3221,2158
58974000;15/03/1952;SD;3250,2058
58974000;16/03/1952;SD;3221,2158
58974000;17/03/1952;SD;2967,1465
58974000;18/03/1952;SD;2397,019
58974000;19/03/1952;SD;2104,4978
58974000;20/03/1952;SD;1854,9307
58974000;21/03/1952;SD;1732,0186
58974000;22/03/1952;SD;1662,5981
58974000;23/03/1952;SD;1556,8666
58974000;24/03/1952;SD;1510,1523
58974000;25/03/1952;SD;1446,1539
58974000;26/03/1952;SD;1604,42
58974000;27/03/1952;SD;2300,9736
58974000;28/03/1952;SD;2858,1487
58974000;29/03/1952;SD;2699,1309
58974000;30/03/1952;SD;2195,6726
58974000;31/03/1952;SD;1950,3833
58974000;01/04/1952;SD;1834,1007
58974000;02/04/1952;SD;1575,787
58974000;03/04/1952;SD;1510,1523
58974000;04/04/1952;SD;1604,42
58974000;05/04/1952;SD;1652,8173
58974000;06/04/1952;SD;1566,31
58974000;07/04/1952;SD;1384,1259
58974000;08/04/1952;SD;1323,3331
58974000;09/04/1952;SD;1311,2411
58974000;10/04/1952;SD;1287,1248
58974000;11/04/1952;SD;1263,0992
58974000;12/04/1952;SD;1245,1403
58974000;13/04/1952;SD;1257,107
58974000;14/04/1952;SD;1341,513
58974000;15/04/1952;SD;1305,2036
58974000;16/04/1952;SD;1281,1097
58974000;17/04/1952;SD;1275,1005
58974000;18/04/1952;SD;1185,6565
58974000;19/04/1952;SD;1138,4983
58974000;20/04/1952;SD;1109,2225
58974000;21/04/1952;SD;1091,7313
58974000;22/04/1952;SD;1051,1389
58974000;23/04/1952;SD;1028,0837
58974000;24/04/1952;SD;1045,3654
58974000;25/04/1952;SD;1167,927
58974000;26/04/1952;SD;1311,2411
58974000;27/04/1952;SD;1311,2411
58974000;28/04/1952;SD;1191,5784
58974000;29/04/1952;SD;1080,1018
58974000;30/04/1952;SD;1074,2965
58974000;01/05/1952;SD;1074,2965
58974000;02/05/1952;SD;1033,8378
58974000;03/05/1952;SD;959,5477
58974000;04/05/1952;SD;936,9169
58974000;05/05/1952;SD;931,2763
58974000;06/05/1952;SD;925,6426
58974000;07/05/1952;SD;914,396
58974000;08/05/1952;SD;920,0159
58974000;09/05/1952;SD;914,396
58974000;10/05/1952;SD;897,5784
58974000;11/05/1952;SD;886,4018
58974000;12/05/1952;SD;875,2536
58974000;13/05/1952;SD;853,0432
58974000;14/05/1952;SD;853,0432
58974000;15/05/1952;SD;841,9815
58974000;16/05/1952;SD;830,949
58974000;17/05/1952;SD;814,4557
58974000;18/05/1952;SD;814,4557
58974000;19/05/1952;SD;787,1164
58974000;20/05/1952;SD;781,6713
58974000;21/05/1952;SD;792,5692
58974000;22/05/1952;SD;776,2338
58974000;23/05/1952;SD;765,382
58974000;24/05/1952;SD;765,382
58974000;25/05/1952;SD;727,6461
58974000;26/05/1952;SD;759,9676
58974000;27/05/1952;SD;738,3884
58974000;28/05/1952;SD;770,8041
58974000;29/05/1952;SD;787,1164
58974000;30/05/1952;SD;770,8041
58974000;31/05/1952;SD;754,5611
58974000;01/06/1952;SD;749,1623
58974000;02/06/1952;SD;754,5611
58974000;03/06/1952;SD;749,1623
58974000;04/06/1952;SD;695,612
58974000;05/06/1952;SD;716,9358
58974000;06/06/1952;SD;711,5927
58974000;07/06/1952;SD;695,612
58974000;08/06/1952;SD;711,5927
58974000;09/06/1952;SD;738,3884
58974000;10/06/1952;SD;706,2576
58974000;11/06/1952;SD;706,2576
58974000;12/06/1952;SD;706,2576
58974000;13/06/1952;SD;706,2576
